2.358798259368085724e+02,4.027704755406607262e+01,1.633585896680345400e+02,8.489594173082642214e+01,9.823334767251633792e+00,4.409064691001697867e+01,1.243752619154989247e+01
1.754014337059692537e+02,3.454928753034383249e+01,1.310797468954928320e+02,8.058306479851032122e+01,1.006295270038242151e+01,4.752379297542092473e+01,1.329750340781629703e+01
2.830756821293973644e+02,2.974137113946898126e+01,1.272638745585530273e+02,1.028783956070001295e+02,1.106847748034805079e+01,2.689388416729035569e+01,7.985583215049000039e+00
1.482539094051188897e+02,3.845422605307139463e+01,1.591631355949817248e+02,7.392064534818528898e+01,7.333211221924660350e+00,4.590614147753409213e+01,6.060178792873305298e+00
3.961568936075071861e+02,3.945060017393895180e+01,1.226876522515783705e+02,5.882176036234699268e+01,1.127482126341681123e+01,2.865854830120803243e+01,1.310976989505532941e+01
1.973010615677945339e+02,2.325042224015852099e+01,7.775701680267803795e+01,7.552956066979831462e+01,4.511051796509017109e+00,2.155559301769599756e+01,1.399166617961513026e+01
3.996982331056113935e+02,2.667062817228925553e+01,7.088758273073811722e+01,9.917872824278822463e+01,4.980291852306902634e+00,4.363605429756411525e+01,1.010614114419169951e+01
3.966967324902419705e+02,3.105966279300190891e+01,1.611111740204283933e+02,1.009735885349669076e+02,6.656748075813199605e+00,2.999407910739258654e+01,1.266883392835937983e+01
3.854011498208939202e+02,3.787876760654600616e+01,1.927766372193866005e+02,6.376565621189600108e+01,9.948248450089881345e+00,2.449098711033097686e+01,6.699402790609676472e+00
1.967278948426877321e+02,4.290290422120587266e+01,1.050273988802391045e+02,8.965046029356949475e+01,1.060588455597998347e+01,3.536724974229650797e+01,1.287030117945072050e+01
3.129783920680627034e+02,1.664158978707472158e+01,1.276531829647247491e+02,1.054983547303243512e+02,6.961113223541188333e+00,2.542438505160631479e+01,1.333979814216128190e+01
3.068236878816936724e+02,4.016470853157291288e+01,1.061448183835759096e+02,5.427773978255206089e+01,9.297879758273023043e+00,3.685787814875460811e+01,1.055386572596778905e+01
3.678732812357782223e+02,4.099851342489270678e+01,8.216597381061080796e+01,1.013934674835299177e+02,9.655523913139450798e+00,4.033628675049540391e+01,7.143994866966954405e+00
1.976481264989342606e+02,3.296910118103986065e+01,8.673379543473882336e+01,6.849415838524301137e+01,9.407273351754220414e+00,4.505100402648344016e+01,1.071793150165403397e+01
3.282435579391307101e+02,2.813524154964488133e+01,7.971075389510359344e+01,4.114354576634934091e+01,4.181683439498295130e+00,4.148418189294298486e+01,7.089506095794240181e+00
2.755722580288066865e+02,4.359081021119141042e+01,7.605543280889742164e+01,4.344718326633451255e+01,1.103880356926940109e+01,2.758240436906331183e+01,5.349252970858887402e+00
1.948605705905250716e+02,2.990591378217136764e+01,1.201146966304006298e+02,8.025847432965223049e+01,9.671380097554610700e+00,5.133784665852427764e+01,1.220986756923286976e+01
2.010512768697997217e+02,1.504247212647412013e+01,1.324940911236240595e+02,8.011577486026577333e+01,4.804344939963879568e+00,3.386903041118543456e+01,1.294314946165500402e+01
1.656940214407753729e+02,2.378180042745254497e+01,8.360917972208758897e+01,5.633885521290591925e+01,5.022772108645576772e+00,2.418105056309778433e+01,1.354811702245248028e+01
2.761348677055933649e+02,4.051592239722366173e+01,1.018109522721770190e+02,4.265990109041734968e+01,6.769608894574247415e+00,2.290970248849054869e+01,6.564569598875645617e+00
3.963958494566313675e+02,3.661972936501055642e+01,1.604714078979828855e+02,8.683330473711066588e+01,8.985494343701780906e+00,4.519599343022779436e+01,5.500403822040579982e+00
3.779866599496585877e+02,2.740265460987995283e+01,1.181204443104542747e+02,4.581652700705090098e+01,6.643102292703128242e+00,4.472138079000339417e+01,1.315944607092777474e+01
3.668440642124860460e+02,3.332158328735199859e+01,1.505097894862976204e+02,4.176206159095150383e+01,5.164990056779849681e+00,2.848051411839438174e+01,8.797114419443062161e+00
2.152434339392008837e+02,2.422820865706141547e+01,1.098814577062969562e+02,1.037719837387231934e+02,7.927062984054386696e+00,3.083543139657435717e+01,9.478754119217059682e+00
3.015383324185439733e+02,2.685685105092037972e+01,1.587902638082883300e+02,5.504734645295337714e+01,9.834694454593725155e+00,4.831613359585958278e+01,8.913980634944952186e+00
3.310498212295034364e+02,3.171903755659378277e+01,7.050585995775878700e+01,8.800393929915719582e+01,8.922187360074858020e+00,2.927913253113274550e+01,1.149610157228002194e+01
1.492710104863485299e+02,4.484643112367930229e+01,9.200314965623940111e+01,8.996111138685758135e+01,9.776933201220565195e+00,4.365733227850476794e+01,1.022706042893640443e+01
3.043529035713094117e+02,3.374376166816609413e+01,1.823815887732488648e+02,7.241139629680995426e+01,8.674388334344431684e+00,5.334864193466543014e+01,1.352385640704814307e+01
1.420528322307455085e+02,2.783320363101691441e+01,7.781824053864859536e+01,3.975657058269553801e+01,7.964087896621188989e+00,2.638119306548954768e+01,1.065913298417248889e+01
1.912076402278353839e+02,1.910669278494016865e+01,7.462619670981789000e+01,6.478783019295136114e+01,1.133597819497988723e+01,2.728072644493210674e+01,6.912794025412674515e+00
